EntityId,Name,Type,AlsoKnownAs,WDId,WDUrl,WDDescription,WDSource
nxjhqQrYb,Ramaphosa faction,ORG,,,,,
75ezwgyRc,cr,ORG,,,,,
9jLoSeqjk,CR22,ORG,,,,,
UwGRX2yTC,capture the state,OCCUPATION,,,,,
Awf4bnZC0,public service,INDUSTRY,,,,,
kn6nPzy9G,Masingalahli'themba,PERSON,,,,,
QpblYceH8,Wits School of Governance,ORG,,,,,
y624BURmN,Zindo Commission,ORG,,,,,
B3udE5obP,R92 million,ORG,,,,,
oM5MH0hYB,Chrispin Phiri,PERSON,,,,,
CeCAvEP2K,id,POSITION,,,,,
jV9ls3tT7,political party,OCCUPATION,,,,,
PJtoJ7vA4,SA National Defence Force,ORG,,,,,
5Weu3bKVf,Chancellor House,ORG,,,,,
jtiKmehHP,Hitachi,ORG,,,,,
jVxeOWvM7,Hitachi Power Africa,ORG,,,,,
6KtPnB0Ps,luxurious additions to the Zuma estate on the public dime,EVENT,,,,,
iXAfz0inT,EFF leader,ORG,,,,,
j3A9zlbJ6,removal as president of the country,EVENT,,,,,
bMpdcl76V,Zuma's day in court,EVENT,,,,,
TEnSTBdsw,eThekwini executive mayor,POSITION,,,,,
1kQDO2rkp,information communication technology,INDUSTRY,,,,,
J64TRjO3v,Department of Home Affairs,ORG,"{'Department of Home Affairs [IV], Central Office'}",Q39071190,https://www.wikidata.org/entity/Q39071190,"Australian government department, 2017-",PyWikibot
CEDMNqJ8B,Nkandla compound,ORG,,,,,
yS0EoQDUU,Parys,FAC,,,,,
zs0dvkrI4,Francois Antonie,PERSON,,,,,
TglhOm3da,Dr Mafa,PERSON,,,,,
pj6kas3Z9,Zuma judgment,EVENT,,,,,
iWC5xbkf5,Melanie Verwoerd,PERSON,,Q6811369,https://www.wikidata.org/entity/Q6811369,South African politician and diplomat,OpenTapioca
GUEFPxYTz,National Democratic Revolution,EVENT,,,,,
UMZlFW4St,panel,ORG,,,,,
D0YXpjPmD,1958,DATE,,,,,
pkgRKRM2h,Military Intelligence,ORG,,,,,
tmHrYSTqy,SA Defence Force,ORG,,,,,
sEq8gJHSP,Mapungubwe Institute,PERSON,,,,,
Jr5sbVBEN,Fourways,FAC,,,,,
drKnpacYk,Tsakani Mthombeni,PERSON,,,,,
nFfvNkEtR,Gold Fields,ORG,,,,,
dM17i101Q,national electricity crisis,EVENT,,,,,
xPJhh8lkm,"April 7, 2009",DATE,,,,,
iVnI9945l,head of the Hawks,POSITION,,,,,
j3sxaDuDA,premier of the Western Cape,POSITION,,,,,
DkzVnSFK7,Zondo report,LAW,,,,,
BDoudcsBD,Cathleen Powell,PERSON,,,,,
GgmNz4SjH,landing at Waterkloof Air Force Base,EVENT,,,,,
d00cbm0T1,Saxonwold pile,ORG,,,,,
fcFgjKm2M,Sishen,ORG,,,,,
8SJQ7aH53,iron ore,PRODUCT,,,,,
fIWcz0t2e,The Thinker,PUBLICATION,,,,,
3F2WI0MgY,Sun City family wedding,EVENT,,,,,
Q3U1WKzX1,Independent newspaper group,ORG,,,,,
k0Ui3Pg9O,Ramaphosa at Zondo commission,EVENT,,,,,
DjAHJScSr,nine wasted years,EVENT,,,,,
zjZnsUAyn,charges of corruption,EVENT,,,,,
THQvFAog4,Howard Feldman,PERSON,,Q44950327,https://www.wikidata.org/entity/Q44950327,researcher,OpenTapioca
dWTvLctCx,talk show host,OCCUPATION,,,,,
1CzWtmboC,keynote speaker,OCCUPATION,,,,,
gvLZT9nF6,Yanga Malotana,PERSON,,,,,
BatUromBF,Democracy Development Program,ORG,,,,,
xk0Yi587a,SONA,ORG,,,,,
LfPDUv4Xo,Andrew A Mellon Scholarship,AWARD,,,,,
GNAtvuWpC,Vicky Momberg,PERSON,,,,,
UfD7BGQTL,racist tirade,EVENT,,,,,
Z62JfLtbx,Digital Vibes scandal,EVENT,,,,,
L3oqo5LrU,Dedani,PERSON,,,,,
QiCNVvK8h,Isuzu,ORG,,,,,
6N9aNdG5K,bakkie,PRODUCT,,,,,
2s8vVw6wu,presidential,PERSON,,,,,
9CYCpETPq,next ANC elective conference,EVENT,,,,,
Tyv8CpvDd,South African ambassador to Ireland,POSITION,,,,,
PzfYYC9gb,Martin Schäfer,PERSON,,,,,
3W7ol1eAm,South Africa's Constitution,GPE,,,,,
SXIc3rNHT,German ambassador to South Africa,POSITION,,,,,
qtqdarzzi,Narendra Modi,PERSON,"{'Narendrabhai', 'Narendra Bhai', 'NaMo', 'Modiji', 'Modi Ji', 'Narendra Damodardas Modi', 'Narendrabhai Damodardas Modi', 'Modi'}",Q1058,https://www.wikidata.org/entity/Q1058,15th Prime Minister of India,PyWikibot
mt30XkOfp,Jair Bolsonaro,PERSON,"{'Jair Messias Bolsonaro', 'Presidente Jair Bolsonaro', 'President Bolsonaro', 'President Jair Bolsonaro', 'Bolsonaro', 'Presidente Bolsonaro'}",Q10304982,https://www.wikidata.org/entity/Q10304982,President of Brazil since 2019,PyWikibot
PhtjC7IW2,Adam Habib,PERSON,,,,,
fL1SB3zom,SOAS University of London,ORG,,,,,
gWWhcbfIy,Smoke and mirrors,PUBLICATION,,,,,
gCDbD6rLE,Saxonwold ATM,EVENT,,,,,
eJDo0nkHU,Glenn Agliotti,PERSON,,,,,
PKE5lZWeG,Dianne Muller,PERSON,,,,,
JeXNC1XAj,Zuma,FAMILY,,,,,
6ZVZuAwR6,Zuma's tricks have played out in public for all to see,EVENT,,,,,
OCVffgQ6b,Houdini,PERSON,,,,,
SjlNWuug8,phunyuka,OCCUPATION,,,,,
oxrbk2VR7,phunyuka bemphethe,POSITION,,,,,
IjDfrDu2e,Mnguni,PERSON,,,,,
Z2zInun2j,Siphamandla Khomo,PERSON,,,,,
3lyxtrAXo,Hibberdene,GPE,,Q985795,https://www.wikidata.org/entity/Q985795,"town in KwaZulu-Natal, South Africa",OpenTapioca
yPsp8mFmH,provincial legislature,ORG,,,,,
1EaorlIg5,Joshua Morganstein,PERSON,{'Joshua C. Morganstein'},Q57693542,https://www.wikidata.org/entity/Q57693542,researcher ORCID ID = 0000-0002-6514-4350,OpenTapioca
SsrNf79bj,psychiatrist,OCCUPATION,,,,,
A9GV24fev,Mid,PUBLICATION,,,,,
96PEL2rAg,Mid,ORG,,,,,
br8wJXvS1,Economic Reconstruction and Recovery Plan,LAW,,,,,
alm52DFte,African Court on Human and People's Rights,EVENT,,,,,
v8P2uAB78,Sowetan,PUBLICATION,,,,,
ymMcK8Kmn,PF,ORG,,,,,
ZHx3wC4Ba,1912,DATE,,,,,
kU1of2ECm,Freedom Charter,ORG,,,,,
0WByXdK9D,Harare,GPE,"{'Salisbury, Zimbabwe', 'Salisbury, Rhodesia', 'Salisbury', 'Fort Salisbury'}",Q3921,https://www.wikidata.org/entity/Q3921,capital of Zimbabwe,PyWikibot
v6cKng9br,Cosatu,PERSON,,,,,
zp8XJkEnx,tripartite alliance,ORG,,,,,
bfw5ud6JQ,defiantly opposed our transition to democracy,EVENT,,,,,
vjqX8fkKQ,Cyril Ramapahosa,PERSON,,,,,
CyrhywHwa,Mathews Goniwe,PERSON,,,,,
9SejXKv0G,Cradock Four,ORG,,,,,
ynDh1m3Bl,Sicelo Mhlauli,PERSON,,Q51852856,https://www.wikidata.org/entity/Q51852856,,OpenTapioca
JUYZkjabY,53rd national conference in Mangaung,EVENT,,,,,
xTnJl7VNx,High Level Panel,ORG,,,,,
Yqv1OwkTE,John Rettie,PERSON,,,,,
mnoR0RMe2,Reuters,ORG,,,,,
u1oz3bLUO,Nikita Khrushchev,PERSON,"{'Nikita Sergeyevich Khrushchev', 'Nikita Sergeyevich Khrushchov', 'Khrushchov', 'Khrushchyov', 'Khrushchev', 'Nikita Sergeyevich Khrushchyov'}",Q35314,https://www.wikidata.org/entity/Q35314,First Secretary of the Communist Party of the Soviet Union from 1953 to 1964,PyWikibot
gYMQEMP55,Communist Party of the Soviet Union,ORG,"{'All-Union Communist Party (Bolsheviks)', 'Russian Communist Party (Bolsheviks)', 'Bolshevik Party', 'CPSU', 'RCP(b)'}",Q79854,https://www.wikidata.org/entity/Q79854,founding and ruling party of the Soviet Union,PyWikibot
qqYHdl0nj,Joseph Stalin,PERSON,"{'Iosif Vissarionovich Dzhugashvili', 'Uncle Joe', 'Joseph Vissarionovich Stalin', 'Ioseb Besarionis dze Dzhugashvili', 'Ioseb Jugashvili', 'Josef Stalin', 'Joseph Vissarionovitch Stalin', 'Stalin', 'Joey Stalin', 'General Secretary Stalin', 'Ioseb Dzhugashvili', 'General Secretary Joseph Stalin', 'Yosif Dzhugashvili', 'Koba'}",Q855,https://www.wikidata.org/entity/Q855,leader of the Soviet Union from 1924 to 1953,PyWikibot
9iJaUHRMK,Robin Cook,PERSON,,,,,
G8QEhbCvJ,foreign secretary,POSITION,,,,,
vh70Eukl9,invaded Iraq,EVENT,,,,,
Ud39aTWi8,Mikhail Gorbachev,PERSON,"{'Gorby', 'Mikhail Gorbachov', 'Mikhail Sergeyevich Gorbachyov', 'Mikhail Sergeevich Gorbachev', 'M. Gorbachev', 'Mikhail Gorbachyov', 'M.S. Gorbachev', 'Gorbachev', 'Mikhail Sergeyevich Gorbachev'}",Q30487,https://www.wikidata.org/entity/Q30487,leader of the Soviet Union from 1985 to 1991,PyWikibot
9MTT9MmIJ,perestroika,EVENT,,,,,
unBfmqW8t,Protected Disclosures Amendment Act,LAW,,,,,
xoaB6GEIw,Bain SA,ORG,,,,,
r3mAfm5l9,Liezl Groenewald,PERSON,,,,,
V24KHYr5t,Fuchs,PERSON,,,,,
Gzyy46rli,Liezl Groenewald,ORG,,,,,
MSsFTby7r,Moses Phakwe,PERSON,,,,,
6ztC7NznX,Xola Banisi,PERSON,,,,,
z0EprJIbK,Bloem Water,ORG,,,,,
3FrbmsjrX,Whistleblower-Herz,ORG,,,,,
BeCjC07UN,The Ethics Institute,ORG,,,,,
q4GoYGsoZ,the past decades,GPE,,,,,
CSV8n5wmS,"Luiz, Stringfellow & Jefthas",ORG,,,,,
sE0JjPgTE,Alvaro Cuervo-Cazurra,PERSON,,,,,
1EoQuAWEd,"Cuervo-Cazurra, Narula & Un",ORG,,,,,
tE8lOmQmq,presidency of Thabo Mbeki,ORG,,,,,
NIjp3MlaJ,Oscar van Heerden,PERSON,,,,,
KX5wixDLA,Mary Robinson,PERSON,,,,,
NuyPKZWln,Irish president,POSITION,,,,,
oy38cSGuZ,Senekal police station,PERSON,,,,,
ut3qpnqx9,storming,EVENT,,,,,
1raYNPYbg,Phumzile van Damme,PERSON,{'Phumzile Thelma Van Damme'},Q38864258,https://www.wikidata.org/entity/Q38864258,South African politician,OpenTapioca
WY0i2gcaz,Saray Khumalo,PERSON,,Q63882035,https://www.wikidata.org/entity/Q63882035,Zambia-born South African explorer and mountaineer,OpenTapioca
t7P3YHw0P,Mount Everest,EVENT,"{'Mount Sagarmatha', 'Mount Qomolangma', 'Qomolangma', 'Mt. Everest', 'Everest', 'Chomolungma', 'World highest peak', 'Qomolangma Feng', 'Mount Chomolubutangma', 'Himalaya Peak XV', 'Peak XV', 'Sagarmatha', 'Mt Everest', 'Sagarmāthā', 'Chomolangma', 'Zhumulangma'}",Q513,https://www.wikidata.org/entity/Q513,"Earth's highest mountain above sea level, located in the Mahalangur Himal sub-range of the Himalayas",PyWikibot
0Og1lTe78,Soviet Union,GPE,"{'Union of Soviet Socialist Republics', 'USSR', 'The Soviets', 'Soviets', 'CCCP', 'SU', 'U.S.S.R', 'URS', 'the Soviet Union', 'the Union of Soviet Socialist Republics', 'U.S.S.R.'}",Q15180,https://www.wikidata.org/entity/Q15180,communist state in Eurasia from 1922 to 1991,PyWikibot
WweQTQXpc,corrupt to the core,EVENT,,,,,
2ExAQbbA8,Eastern Cape toilet scandal,EVENT,,,,,
rZ2ovOaps,Umhlobo Wenene,ORG,,,,,
qVD9PxILv,Gordhan meeting the Guptas,EVENT,,,,,
DxUJfyWG7,Bryntirion Estate,FAC,,Q4981045,https://www.wikidata.org/entity/Q4981045,"presidential estate in Pretoria, South Africa",OpenTapioca
ifN8RrjEP,Engen,ORG,,,,,
lPuXL0j86,collapse,EVENT,,,,,
kVunPlfDD,Phillip Truter,PERSON,,,,,
L5XSYnLt0,white counterpart,ORG,,,,,
BL58ReUDD,Zuma hits back,EVENT,,,,,
9HDozs1eY,Mvusiwekhaya Sicwetsha,PERSON,,,,,
ggPRQD3BA,Winnie Madikizela-Mandela Local Municipality,GPE,"{'Mbizana', 'Mbizana Local Municipality'}",Q583728,https://www.wikidata.org/entity/Q583728,local municipality,PyWikibot
M9RfGbh65,Winnie Madikizela-Mandela,GPE,,,,,
isBgxFNJC,Mabuyane,PERSON,,,,,
kByGdPPVf,Mabuyane and Madikizela,ORG,,,,,
caiNHysxL,Siyasanga Mabuyane,PERSON,,,,,
00vWFYY3M,Siyasanga Mabuyane's email,EVENT,,,,,
kWgQQaKIy,Mabuyane's wife,PERSON,,,,,
jeVyhnoFC,constitutional,ORG,,,,,
2mMQtrdWt,South African politics,OCCUPATION,,,,,
sHRm85OY6,Wits School of Governance,PERSON,,,,,
UfdDsMizV,the country,GPE,,,,,
y2SxMYTD9,Ashley Mthunzi,PERSON,,,,,
L8PBEJYYE,Simone Biles,PERSON,{'Simone Arianne Biles'},Q7520267,https://www.wikidata.org/entity/Q7520267,American artistic gymnast (born 1997),OpenTapioca
1TptfVxWG,Gymnast,OCCUPATION,,,,,
ehOwshPIb,William Gumede,PERSON,,,,,
zn99ShWvs,provincial,GPE,,,,,
JfxntR83M,municipal,GPE,,,,,
ioWjaL8sq,power outages,EVENT,,,,,
5Ltdd9Leo,bankruptcy,EVENT,,,,,
yV5xMW0i9,Tafelberg,ORG,,,,,
nYYuNUZbi,Deputy Director General (on Tax and Financial Sector Policy),POSITION,,,,,
LXrBCoAm9,Mauritius,PERSON,"{'mu', '🇲🇺', 'MRI', 'Moris', 'Republic of Mauritius', 'Maurice'}",Q1027,https://www.wikidata.org/entity/Q1027,island sovereign state off of Africa in the Indian Ocean,PyWikibot
wZvkldSmH,FATF recommendations,ORG,,,,,
tWOKSDPvA,Fourth Anti-Money Laundering Directive,LAW,,,,,
YbKIGoRUD,EU Commission,ORG,,,,,
0cYXotGds,Ben Bernanke,PERSON,,,,,
Al11nT8Vg,2008 global financial crisis,EVENT,,,,,
7MTnVm583,Michael de la Hunt,PERSON,,,,,
gPxTU0K7t,FATF,ORG,,,,,
KYyz5mRsf,greylisted,OCCUPATION,,,,,
vCCtHeR3j,Ion Capital Partners,ORG,,,,,
39IbNGtej,privatisation,INDUSTRY,,,,,
CgbW8bbiQ,Stella Sigcau,PERSON,,Q2342184,https://www.wikidata.org/entity/Q2342184,South African activist,OpenTapioca
qQsqQGQh4,Cradle of Humankind,FAC,,,,,
IyNv9SfP6,Sterkfontein,GPE,,,,,
J3Bl3kZv3,Maropeng Interpretation Centre,ORG,,,,,
m8IhNpj8z,premier of Gauteng,GPE,,,,,
eq2z1z7zd,Swartkrans,FAC,,,,,
OLYKRYtzW,Kromdraai,FAC,,,,,
vK98YCXrz,Chief of Police,POSITION,,,,,
x8njZkmM7,Estina dairy milk,PERSON,,,,,
WVRvdh5aB,Zondo commission hearings,EVENT,,,,,
h92RQB4yk,the shenanigans,EVENT,,,,,
PIQCDRYtZ,Federal Bureau of Investigation,ORG,"{'F.B.I.', 'FBI'}",Q8333,https://www.wikidata.org/entity/Q8333,United States law enforcement agency,PyWikibot
09FhwG5qz,perjury charges,EVENT,,,,,
VuIVDdfMw,electricity generation,INDUSTRY,,,,,
GdInQN4vc,transition away from coal,EVENT,,,,,
q4KXjXCO5,Adil Nchabeleng,PERSON,,,,,
beYtusJH3,702 Talk Radio,ORG,,,,,
UyjDQ9W6x,Mandla Maleka,PERSON,,,,,
FhiNLcwm0,Malegapuru Makgoba,PERSON,,,,,
UQP0DeE2u,Special Investigating Unit,PERSON,,,,,
PkTBaP5LT,Bathohi,PUBLICATION,,,,,
cIPRfegtb,division sewed,EVENT,,,,,
eDjhIzArZ,Independent Directorate,ORG,,,,,
wkkhWD1Jb,Willie Hofmeyer,PERSON,,,,,
AvHRz1BXr,Directors of Public Prosecutions,POSITION,,,,,
ifmZZDjqc,Deputy Directors of Public Prosecutions,PERSON,,,,,
gjSOinmlT,state capture,OCCUPATION,,,,,
NZv3a7W8g,Robert Mueller,PERSON,"{'Robert S. Mueller III', 'Robert Swan Mueller', 'Bob Swan Mueller III', 'Bob S. Mueller III', 'Robert S. Mueller', 'Bob Mueller', 'Robert Swan Mueller III', 'Robert S Mueller III', 'Bob Mueller III', 'Bob Swan Mueller', 'Bob S. Mueller', 'Bobby Three Sticks'}",Q715156,https://www.wikidata.org/entity/Q715156,sixth director of the FBI; American attorney,OpenTapioca
rY31Mf4E6,the broader public,ORG,,,,,
gDFX1PoUY,Mwai Kibaki,PERSON,"{'Mwai Emilio Stanley', 'Emilio Stanley Mwai Kibaki'}",Q57291,https://www.wikidata.org/entity/Q57291,3rd President of Kenya,OpenTapioca
HRpjvtfFm,national executive committee,POSITION,,,,,
W1UYZKP7i,Zuma’s trial in the end,EVENT,,,,,
2b8JChCPp,Angela Merkel,PERSON,"{'Angela Kasner', 'Angela Dorothea Merkel', 'Angela Dorothea Kasner'}",Q567,https://www.wikidata.org/entity/Q567,chancellor of Germany from 2005 to 2021,PyWikibot
oeCf8Ghn8,Chancellor,POSITION,,,,,
V76hyQ5AS,1978,DATE,,,,,
76KxyB1s0,criminal contempt investigation,EVENT,,,,,
e323Z7VEW,PW Both,PERSON,,,,,
raVLrJILN,apartheid state,GPE,,,,,
Vejwggyko,10 years,DATE,,,,,
xyEai4TpV,Transparency International,ORG,{'TI'},Q174240,https://www.wikidata.org/entity/Q174240,non-governmental organization,PyWikibot
uwbNLW72k,Business Leadership SA,PERSON,,,,,
wNGMhpO5j,Nkandla scandal,EVENT,,,,,
aHCXKkxkn,Zondo commission into state capture,ORG,,,,,
i3XquGDTC,ede Mantashe,PERSON,,,,,
UAFAY1Bo2,President of this country,POSITION,,,,,
pmiFjCE4n,Phala Phala related allegations,EVENT,,,,,
6sF2n5NaV,"Judicial Commission of Inquiry into Allegations of State Capture, Corruption and Fraud in the",EVENT,,,,,
29S4lEaNS,Dudi Myeni,PERSON,,,,,
2ofHqKjHq,state capture within the country,EVENT,,,,,
VRrguyKAT,Siphamandla Zondi,PERSON,,,,,
iJTAhQmCl,Institute for Pan-African Thought and Conversation,ORG,,,,,
d353i2ihz,National Development Plan,ORG,{'NDP'},Q846059,https://www.wikidata.org/entity/Q846059,large infrastructure developments in Ireland,PyWikibot
vjzDfGbpF,Shamilla Batohi,PERSON,,,,,
V9R8466IS,The People's Dialogue,ORG,,,,,
XbE1XK2jn,Davos,EVENT,,,,,
hFMgwco3b,Bruce Whitfield,PERSON,,,,,
VvcXjgiFq,Richard Quest,PERSON,,,,,
hA0aAhvgM,Nkandla home,ORG,,,,,
FBaLnT8Is,Gupta racketeering,EVENT,,,,,
qMYB7qxhM,state enterprises,ORG,,,,,
XC7rsTf8W,GCEO,POSITION,,,,,
YXSVVkOop,Covid-19 outbreak,ORG,,,,,
CXp6gqN6i,John Maynard Keynes,PERSON,"{'John Maynard Keynes, 1st Baron Keynes', 'Baron Keynes of Tilton', 'Lord Keynes'}",Q9317,https://www.wikidata.org/entity/Q9317,British economist (1883–1946),PyWikibot
gE6KiCFxa,British,GPE,,,,,
45feDJ6Ab,responsible economic management system,PERSON,,,,,
Hlq87WQNb,Mariana Mazzucato,PERSON,"{'Mariana Francesca Mazzucato', 'Mariana Francesca Mazzucato.'}",Q15127513,https://www.wikidata.org/entity/Q15127513,"Italian-American economist, professor (University College London)",OpenTapioca
ACAylWOgF,entrepreneurial state,OCCUPATION,,,,,
c1ylZNdWa,Keynesian,PERSON,,,,,
XBODG9Cur,economics,OCCUPATION,,,,,
NbBXTNL5H,Zuma going to jail,EVENT,,,,,
4wCKOyXym,George Matanzima,PERSON,,Q5542224,https://www.wikidata.org/entity/Q5542224,South African politician,OpenTapioca
d2yv1NJ0e,prime minister of,POSITION,,,,,
kkaCQfC1U,prime minister of the Transkei,POSITION,,,,,
vp2zGkTNM,Butterworth,GPE,,,,,
EjcOx99zX,Transkei,GPE,{'Republic of Transkei'},Q466551,https://www.wikidata.org/entity/Q466551,Former bantustan in South Africa (1976-94),PyWikibot
pYxIes4uB,Umtata,GPE,,,,,
aPDJchDpL,Lucas Mangope,PERSON,{'Kgosi Lucas Manyane Mangope'},Q859895,https://www.wikidata.org/entity/Q859895,South African politician (1923-2018),OpenTapioca
M7Sj6MGec,Bophuthatswana,GPE,"{'Republic of Bophuthatswana', 'Boputhatswana', 'Tswanaland', 'Republic of Boputhatswana', 'Tswana (South Africa)'}",Q158236,https://www.wikidata.org/entity/Q158236,former bantustan in South Africa,OpenTapioca
lMHP68j7i,BJ Vorster,PERSON,,,,,
KycCiMget,prime minster,POSITION,,,,,
8BKSPtZ2U,Georgia,GPE,"{'საქართველო', '🇬🇪', 'Sakartvelo', 'GE', 'GEO', 'Georgia (country)', 'Republic of Georgia'}",Q1428,https://www.wikidata.org/entity/Q1428,country in the Caucasus,PyWikibot
iVbq0g4h3,Atlanta,GPE,"{'The ATL', 'Marthasville', 'The A', 'Atlanta, GA', 'Terminus', 'The Big Peach', 'Hotlanta', 'Marthasville, Georgia', 'Atlanta, Georgia'}",Q23556,https://www.wikidata.org/entity/Q23556,"capital city of Georgia, United States",PyWikibot
z3ZdAGZ9d,Eschel Rhoodie,PERSON,{'Eschel Mostert Rhoodie'},Q1366942,https://www.wikidata.org/entity/Q1366942,South African politician (1933-1993),OpenTapioca
GdlqGZDtt,"Henry Bathurst, 8th Earl Bathurst",PERSON,"{'Lord Bathurst', 'Henry Bathurst', 'Henry Allen John Bathurst'}",Q336906,https://www.wikidata.org/entity/Q336906,British peer (1927-2011),OpenTapioca
3KLUMNrmA,secretary of state for the colonies,POSITION,,,,,
fauCA7gai,Nick Dall,PERSON,,,,,
Idr1GaUtj,Matthew Blackman,PERSON,,,,,
29hA29ww5,Deputy Presidents,POSITION,,,,,
R3bqEbuRg,Mlambo-Ngcuka,PERSON,,,,,
KsizWwmcC,Motlanthe,PERSON,,,,,
XFAXFYQbD,Zondo CJ,PERSON,,,,,
6LJ46ZukC,Independent Agency against Corruption in Public Procurement,ORG,,,,,
qcAYRP0bK,ANC conference in 2012,EVENT,,,,,
aauDnhuvW,Fat cakes,PRODUCT,,,,,
QX4h7qQRg,Vuyisile Ndzeku,PERSON,,,,,
ukbi2wUfM,zeku,PERSON,,,,,
n1oAklDaF,political rallies,ORG,,,,,
jv6pStR5o,head-butting,EVENT,,,,,
bN98ebcaw,elected president,EVENT,,,,,
x6TB1ajHK,Ramaphosa administration,GPE,,,,,
nX81puygC,NPA Investigating Directorate,ORG,,,,,
fvhuK1lEc,murder,OCCUPATION,,,,,
09zSmzpI9,arms deal corruption case,EVENT,,,,,
Fxn9BI0v6,Gaudeamus Igitur,PERSON,,,,,
kY6Z3wtzj,MBA,AWARD,,,,,
4o3FjGM4m,Dr Ngubane,PERSON,,,,,
HgOPBH1yr,Vuyolwethu Zungula,PERSON,,Q64399415,https://www.wikidata.org/entity/Q64399415,member of the National Assembly of South Africa,OpenTapioca
jh1WXWDQt,Section 42(3) of the Constitution,LAW,,,,,
ndutk1Va3,battling,EVENT,,,,,
NArBN0kMM,Zuma cabinet,GPE,,,,,
gjY16uzev,ANC's national chairperson,POSITION,,,,,
vdiHXaliR,Dr Verwoerd,PERSON,,,,,
QdejsSVGe,apartheid period,ORG,,,,,
5G9bgHwg9,Lebowa,GPE,,Q1433131,https://www.wikidata.org/entity/Q1433131,former bantustan in South Africa,OpenTapioca
pGms01b7n,Mathulwane Mpshe,PERSON,,,,,
Y6gqkd2V5,Silverton,GPE,,,,,
yWpizmhSs,ANC leadership election,EVENT,,,,,
ZW66DWnc3,host,OCCUPATION,,,,,
Tj6v2OVUs,current,PERSON,,,,,
iIko39yZl,former,PERSON,,,,,
Mv4vCb5Mt,Daniel Silke,PERSON,,,,,
X1xfwHvKT,political economy,OCCUPATION,,,,,
GMAvaCTw6,Political Futures Consulting,ORG,,,,,
WcrseAGdR,ANC government,ORG,,,,,
3pGISTrt8,Marikana,GPE,,,,,
WnCx4Qr5X,SAPS,PERSON,,,,,
NzXDePeuC,DSO,PERSON,,,,,
FsNXCyvXt,Tshwane University of Technology,ORG,{'TUT'},Q1147874,https://www.wikidata.org/entity/Q1147874,higher education institution in Tshwane (Pretoria) South Africa,OpenTapioca
PDuIDINda,Luthuli House,PERSON,,,,,
E4FWjbsIT,hollowing out of state institutions,EVENT,,,,,
4JAlcz1P4,Fezekile Kuzwayo,PERSON,,,,,
xr0U54ZOo,Speaker’s election,EVENT,,,,,
U0hEchgVl,Marikana Massacre,EVENT,,,,,
vcxNd1MpV,opinions@news24.com,ORG,,,,,
JG8j2OETC,Pieter Louis-Myburgh,PERSON,,,,,
ojLZKOTYY,Gangster State,PRODUCT,,,,,
xMrnSTEUi,Last week's murder,EVENT,,,,,
XgqmkCgXE,organised crime syndicate,ORG,,,,,
HMxdKITCu,Raymond Zoondo,PERSON,,,,,
DW8lpsMF8,Midday,PUBLICATION,,,,,
fK9vhraCg,prosecutor advocate,OCCUPATION,,,,,
o4b9kJ1Nu,Bong,PERSON,,,,,
aX0FNG2a3,Investigating Director,POSITION,,,,,
oYhCEpDHM,Advocate Johnson,ORG,,,,,
iCb9a3a35,702,PUBLICATION,,,,,
rks13WoYL,IN-DEPTH,ORG,,,,,
y2hZfzQs4,Bob Mabaso,PERSON,,,,,
m7Cl8pFfF,MEC for Social Development,POSITION,,,,,
RzkISL4Oe,the same department,GPE,,,,,
6O9K9bxp5,Public Finance Management Act,LAW,,,,,
KjdrluC28,"Ranjeni ""Jeni from the blog"" Munusamy",PERSON,,,,,
AeS9S5wQT,nine wasted years,GPE,,,,,
YBLQ4s8ug,Naidoo's family,FAMILY,,,,,
sb8CcDVwc,Naidoo's family's continued victimisation,EVENT,,,,,
Zn9Y5xgUR,""" Munusamy",PERSON,,,,,
UMfDGki5n,hunting with the hounds,OCCUPATION,,,,,
mHXMkQUDw,Public servant,OCCUPATION,,,,,
l11bnv4b8,Stephen Bantu Biko,PERSON,,,,,
NdHKLcT18,Nobandile Biko,PERSON,,,,,
xMmiAQhzi,winning our freedom,EVENT,,,,,
U45K6IB1S,SADC,ORG,,,,,
GNRykwaYp,climate change,OCCUPATION,,,,,
al01RsF76,Club of Rome,ORG,,Q107569,https://www.wikidata.org/entity/Q107569,political and economic think tank,PyWikibot
EEWgywfz4,chief prosecutor,POSITION,,,,,
03Zix50fS,Accountability Now,ORG,,,,,
p67SVzcOi,Constitution Hill,FAC,,,,,
s49o9xvnD,Paul Hoffman SC,PERSON,,,,,
8vKW9HLxs,Gen Lebeya,PERSON,,,,,
ZJQ8dDUTq,investigative capacity,OCCUPATION,,,,,
N6d7a1nHp,National Anti-Corruption Advisory Council,PERSON,,,,,
wFMp1iSsS,Gareth Newham,PERSON,,,,,
0KelE1IPx,Institute for Security Studies,ORG,"{'African Institute for Security Studies', 'Africa Institute for Security Studies'}",Q18126017,https://www.wikidata.org/entity/Q18126017,"other organization in Pretoria, South Africa",PyWikibot
wUbaW5VPh,"Human Settlements, Water and Sanitation Deputy Minister",POSITION,,,,,
